 	Label	Area	Feret	FeretX	FeretY	FeretAngle	MinFeret	Perinuclei
448	I	1595.789	55.136	334	938	29.181	41.459	NaN
449	IIx	53.936	10.936	724	877	120.964	6.252	NaN
450	IIa	689.828	39.152	849	878	128.517	27.480	NaN
451	I	1127.175	47.943	1694	887	167.957	38.135	NaN
452	IIa	911.042	57.332	893	888	152.038	24.267	NaN
453	I	1215.895	48.542	1367	960	82.600	37.332	NaN
454	IIa	1132.647	52.756	421	892	139.325	33.071	NaN
455	IIa	1195.572	50.673	1790	893	141.009	31.917	NaN
456	IIx	1099.035	59.759	1173	895	137.968	30.261	NaN
457	IIa	860.624	46.419	1514	891	135.546	27.945	NaN
458	IIb	91.065	12.139	739	887	124.509	10.003	NaN
459	I	1394.508	53.524	257	890	104.199	33.623	NaN
460	IIa	1077.539	54.676	1650	896	141.033	28.416	NaN
461	IIa	554.208	41.704	1389	895	130.135	21.193	NaN
462	IIa	843.427	39.879	1106	896	103.601	30.294	NaN
463	IIa	849.290	40.962	1593	926	164.055	31.258	NaN
464	IIx	1083.402	62.770	1433	901	123.215	25.714	NaN
465	IIa	714.842	39.430	695	934	25.346	28.133	NaN
466	I	1217.459	51.893	560	916	158.070	32.798	NaN
467	IIx	1624.321	55.808	1896	941	12.947	41.811	NaN
468	IIa	1579.765	64.686	1768	910	113.344	34.850	NaN
469	IIa	757.443	48.639	1290	917	142.836	21.702	NaN
470	IIb	407.644	29.489	756	940	21.125	21.256	NaN
471	I	1044.318	44.917	1052	926	145.204	29.651	NaN
472	IIa	954.034	52.006	163	964	27.181	25.858	NaN
473	I	1087.701	58.124	894	925	161.175	33.026	NaN
474	I	1697.016	77.329	1159	924	112.834	38.431	NaN
475	IIa	747.672	42.031	824	925	112.751	31.436	NaN
476	IIa	905.961	46.322	859	928	111.371	28.649	NaN
477	I	1306.179	56.591	643	941	163.968	34.170	NaN
478	IIa	1455.870	59.657	371	960	174.588	35.010	NaN
479	I/IIa	819.586	50.931	1494	937	131.517	24.512	NaN
480	IIa	1590.709	55.556	288	1010	39.063	39.056	NaN
481	I	1362.850	52.025	1816	968	159.605	38.478	NaN
482	IIa	1019.695	64.015	1592	942	121.827	24.748	NaN
483	IIx	269.287	24.132	741	949	143.427	16.110	NaN
484	I/IIa	504.962	30.881	1555	986	58.241	24.501	NaN
485	IIa	751.190	48.142	1182	947	142.386	24.882	NaN
486	I	1460.560	61.027	474	962	150.546	33.815	NaN
487	IIa	854.762	48.381	1384	954	154.759	26.659	NaN
488	IIb	862.578	49.771	1015	953	147.308	25.662	NaN
489	I	1088.482	50.654	1619	954	167.164	30.633	NaN
490	IIa	910.261	47.873	1251	953	130.764	32.112	NaN
491	IIa	2057.759	69.032	1726	952	102.022	42.428	NaN
492	IIa	1244.427	55.471	554	956	129.971	33.888	NaN
493	IIa	1110.369	42.955	618	1020	68.663	38.151	NaN
494	IIa	1233.874	57.366	1907	959	110.410	33.663	NaN
495	IIa	788.319	36.346	938	979	139.185	32.077	NaN
496	I	669.505	36.453	782	973	149.036	27.298	NaN
497	I	1246.381	61.165	1310	965	130.855	31.349	NaN
498	IIa	600.326	43.784	1355	966	136.736	20.155	NaN
499	IIa	1489.091	63.856	187	1032	18.258	34.904	NaN
500	IIa	1051.353	55.763	328	1023	19.654	28.719	NaN
501	I	778.548	39.162	881	1005	163.301	27.256	NaN
502	IIa	749.626	37.889	708	1034	52.374	31.060	NaN
503	I	62.925	11.060	1000	986	137.291	8.127	NaN
504	IIa	717.187	48.264	1100	989	143.427	22.673	NaN
505	IIa	1123.267	62.829	443	990	137.420	30.009	NaN
506	IIa	798.481	38.584	847	992	116.980	31.533	NaN
507	IIb	882.511	52.622	1471	996	156.176	31.703	NaN
508	I	858.279	42.147	758	1058	69.146	27.049	NaN
509	IIa	250.918	25.232	1553	1027	48.013	16.864	NaN
510	IIa	867.659	50.947	621	1033	14.207	25.722	NaN
511	IIa	1194.009	57.800	1664	1000	128.853	28.630	NaN
512	I	1443.754	58.195	413	1003	140.667	33.391	NaN
513	I	965.759	44.047	1206	1013	145.408	32.426	NaN
514	IIa	820.759	46.469	1418	998	123.476	29.432	NaN
515	I	134.448	19.631	989	1021	37.235	10.426	NaN
516	IIb	109.825	15.108	1072	1016	24.444	10.003	NaN
517	IIa	540.137	35.393	1563	1024	162.525	24.382	NaN
518	IIa	1542.636	58.285	1777	1006	112.714	39.307	NaN
519	IIx	1906.896	65.711	1818	1012	158.806	41.886	NaN
520	IIa	925.503	43.403	525	1014	131.496	29.724	NaN
521	IIa	913.387	48.915	1272	1015	128.774	30.367	NaN
522	IIa	835.220	38.927	947	1017	119.859	30.079	NaN
523	IIa	576.094	39.366	1004	1024	136.931	24.663	NaN
524	IIa	841.473	53.418	1380	1028	145.008	24.581	NaN
525	I	1072.849	41.138	805	1086	73.217	36.346	NaN
526	IIx	634.720	34.401	305	1077	70.907	25.247	NaN
527	IIa	451.808	34.110	1057	1026	138.715	21.528	NaN
528	IIa	1108.806	45.306	884	1031	140.599	33.940	NaN
529	IIa	1681.774	60.305	332	1085	19.374	37.793	NaN
530	IIa	930.584	42.923	1641	1097	77.381	31.993	NaN
531	I	1584.846	68.166	184	1056	7.907	33.812	NaN
532	I/IIa	372.859	34.993	1168	1036	138.621	18.594	NaN
533	I	1176.812	47.857	591	1036	109.855	35.122	NaN
534	I	931.366	53.506	636	1080	30.160	27.649	NaN
535	IIb	731.257	46.419	1102	1040	154.470	24.452	NaN
536	I	1043.145	57.902	1323	1035	127.983	31.243	NaN
537	IIa	787.147	39.820	1529	1035	112.135	30.633	NaN
538	IIa	722.268	45.860	686	1088	27.613	21.500	NaN
539	I	1158.051	45.069	1562	1049	156.280	33.759	NaN
540	IIa	644.882	40.308	1224	1050	113.782	24.863	NaN
541	IIa	899.317	43.114	848	1053	119.539	32.156	NaN
542	I	177.049	21.154	991	1072	34.160	13.129	NaN
543	IIa	825.449	39.062	1465	1058	140.194	30.535	NaN
544	I	890.328	47.763	995	1074	142.980	32.077	NaN
545	I	1435.546	68.086	511	1063	149.668	34.420	NaN
546	IIa	986.865	47.004	723	1101	13.851	30.008	NaN
547	I	892.673	53.779	1056	1068	144.462	24.378	NaN
548	I	814.114	53.961	1264	1071	133.122	24.258	NaN
549	IIb	614.787	35.393	1387	1116	54.345	24.927	NaN
550	IIa	1627.838	55.763	1720	1077	132.274	41.886	NaN
551	IIb	53.545	9.885	1172	1069	145.305	7.502	NaN
552	IIa	1086.919	54.890	472	1075	142.869	27.100	NaN
553	I	1388.646	57.993	399	1147	41.941	35.004	NaN
554	IIa	844.600	51.191	224	1114	28.443	24.965	NaN
555	IIx	590.555	32.754	110	1125	66.371	27.399	NaN
556	I	1703.661	65.717	1659	1090	140.404	39.268	NaN
557	IIa	337.684	27.748	1124	1079	157.479	20.005	NaN
558	I	1347.217	48.401	277	1141	35.538	40.051	NaN
559	IIb	303.681	26.538	1419	1112	46.909	18.461	NaN
560	IIb	53.545	10.177	964	1094	42.510	7.502	NaN
561	I/IIa	1628.620	63.685	1147	1116	166.373	45.785	NaN
562	IIa	843.036	43.744	1317	1091	149.036	30.134	NaN
563	IIa	538.183	33.509	985	1088	104.036	21.881	NaN
564	IIa	1311.651	50.271	785	1113	158.860	35.826	NaN
565	IIb	1643.081	60.600	633	1142	21.801	40.011	NaN
566	IIa	59.407	12.873	1518	1090	150.945	6.252	NaN
567	IIa	1215.895	52.193	339	1160	46.941	35.174	NaN
568	IIx	1346.044	58.289	1572	1102	128.468	42.170	NaN
569	IIa	946.218	46.250	926	1174	80.665	30.633	NaN
570	IIa	712.106	50.271	1069	1102	111.140	20.323	NaN
571	I	1316.732	56.739	1489	1111	161.365	35.900	NaN
